entityId,year,citationcount,affiliation,paperID
p1850,2017,16,"University of Stuttgart, Germany",58d83008d649053542fe0479
p0930,2017,16,"University of Stuttgart, Germany",58d83008d649053542fe0479
p2610,2017,16,"University of Stuttgart, Germany",58d83008d649053542fe0479
p2247,2016,4,"Institute for Visualization and Interactive Systems, University of Stuttgart",58d8301ad649053542fe2b4e
p2498,2016,4,"Institute for Visualization and Interactive Systems, University of Stuttgart",58d8301ad649053542fe2b4e
p2610,2016,4,"Institute for Visualization and Interactive Systems, University of Stuttgart",58d8301ad649053542fe2b4e
p1662,2016,11,"Department of Computer and Information Science, University of Konstanz",58d83034d649053542fe6043
p0959,2016,11,"Department of Computer and Information Science, University of Konstanz",58d83034d649053542fe6043
p0123,2016,11,"Department of Computer and Information Science, University of Konstanz",58d83034d649053542fe6043
p0526,2016,11,"Department of Computer and Information Science, University of Konstanz",58d83034d649053542fe6043
p2674,2016,11,"Institute for Computer Graphics and Knowledge Visualization, Graz University of Technology",58d83034d649053542fe6043
p0506,2016,11,"Department of Computer and Information Science, University of Konstanz",58d83034d649053542fe6043
p1839,2016,11,"Department of Computer and Information Science, University of Konstanz",58d83034d649053542fe6043
p2012,2016,1,University of Stuttgart,58d83034d649053542fe636a
p2497,2016,1,University of Stuttgart,58d83034d649053542fe636a
p2610,2016,1,University of Stuttgart,58d83034d649053542fe636a
p2778,2017,7,"State Key Lab of CAD & CG, Zhejiang University, Hangzhou, China",599c77ab601a182cd256c45c
p1401,2017,7,"State Key Lab of CAD & CG, Zhejiang University, Hangzhou, China",599c77ab601a182cd256c45c
p0621,2017,7,"State Key Lab of CAD & CG, Zhejiang University, Hangzhou, China",599c77ab601a182cd256c45c
p3055,2017,7,"State Key Lab of CAD & CG, Zhejiang University, Hangzhou, China",599c77ab601a182cd256c45c
p2902,2017,7,"State Key Lab of CAD & CG, Zhejiang University, Hangzhou, China",599c77ab601a182cd256c45c
p2951,2017,7,"State Key Lab of CAD & CG, Zhejiang University, Hangzhou, China",599c77ab601a182cd256c45c
p1279,2017,7,"State Key Lab of CAD & CG, Zhejiang University, Hangzhou, China",599c77ab601a182cd256c45c
p2420,2017,7,"State Key Lab of CAD & CG, Zhejiang University, Hangzhou, China",599c77ab601a182cd256c45c
p2925,2017,7,"State Key Lab of CAD & CG, Zhejiang University, Hangzhou, China",599c77ab601a182cd256c45c
p2949,2017,7,"State Key Lab of CAD & CG, Zhejiang University, Hangzhou, China",599c77ab601a182cd256c45c
p2647,2017,0,"Monash University, Melbourne, Australia",599c7855601a182cd25bb984
p2949,2017,0,"State Key Lab of CAD&CG, Zhejiang University, Hangzhou, China",599c7855601a182cd25bb984
p1301,2017,90,"University of Konstanz, Konstanz, Germany",599c7857601a182cd25bc2bd
p2090,2017,90,"Inria, Paris, France",599c7857601a182cd25bc2bd
p0105,2017,90,"Univ Paris Sud, CNRS & Inria, Paris, France",599c7857601a182cd25bc2bd
p0506,2017,90,"University of Konstanz, Konstanz, Germany",599c7857601a182cd25bc2bd
p0369,2019,17,,599c7959601a182cd26337e7
p0996,2019,17,,599c7959601a182cd26337e7
p2949,2019,17,,599c7959601a182cd26337e7
p0926,2017,0,,599c7961601a182cd2637351
p0792,2017,0,,599c7961601a182cd2637351
p2364,2017,0,,599c7961601a182cd2637351
p1920,2017,0,,599c7961601a182cd2637351
p0253,2017,0,,599c7961601a182cd2637351
p1476,2017,0,,599c7961601a182cd2637351
p2610,2017,0,,599c7961601a182cd2637351
p0083,2017,20,University of Calgary,599c7a47601a182cd26a41b0
p0282,2017,20,Microsoft Research,599c7a47601a182cd26a41b0
p0742,2017,20,Pennsylvania State University,599c7a47601a182cd26a41b0
p2400,2017,20,University of Calgary,599c7a47601a182cd26a41b0
p0232,2017,56,Harvard University,599c7a47601a182cd26a4261
p1952,2017,56,Microsoft Research,599c7a47601a182cd26a4261
p2400,2017,56,University of Calgary,599c7a47601a182cd26a4261
p0992,2017,56,Harvard University,599c7a47601a182cd26a4261
p1812,2017,51,:,599c7a75601a182cd26b98e4
p2230,2017,51,"University of Konstanz, Germany",599c7a75601a182cd26b98e4
p0224,2017,51,"University of Konstanz, Germany",599c7a75601a182cd26b98e4
p0506,2017,51,"University of Konstanz, Germany",599c7a75601a182cd26b98e4
p0432,2017,51,"University of Ontario Institute of Technology, Canada",599c7a75601a182cd26b98e4
p0636,2017,34,"University of Konstanz, Germany",599c7a75601a182cd26b9943
p0755,2017,34,"University of Konstanz, Germany",599c7a75601a182cd26b9943
p1662,2017,34,"University of Konstanz, Germany",599c7a75601a182cd26b9943
p2674,2017,34,"Graz University of Technology, Austria",599c7a75601a182cd26b9943
p0506,2017,34,"University of Konstanz, Germany",599c7a75601a182cd26b9943
p0870,2017,34,"Fraunhofer Institute IAIS, Germany & City University London, UK",599c7a75601a182cd26b9943
p0959,2017,34,"University of Zurich, Switzerland",599c7a75601a182cd26b9943
p2361,2017,77,:,599c7a75601a182cd26b9a6c
p1952,2017,77,"Microsoft Research Redmond, WA, USA",599c7a75601a182cd26b9a6c
p0282,2017,77,"Microsoft Research Redmond, WA, USA",599c7a75601a182cd26b9a6c
p1223,2017,77,"United Nations Global Pulse New York, NY, USA",599c7a75601a182cd26b9a6c
p1637,2017,77,"University of Utah Salt Lake City, UT, USA",599c7a75601a182cd26b9a6c
p0808,2017,8,"University of Konstanz, Germany",599c7a75601a182cd26b9b27
p2834,2017,8,"University of Konstanz, Germany",599c7a75601a182cd26b9b27
p1820,2017,8,"University of Konstanz, Germany",599c7a75601a182cd26b9b27
p1301,2017,8,"University of Konstanz, Germany",599c7a75601a182cd26b9b27
p0506,2017,8,"University of Konstanz, Germany",599c7a75601a182cd26b9b27
p2582,2017,30,"Institute for Visualization and Interactive Systems, University of Stuttgart, Stuttgart, Germany",599c7a75601a182cd26b9d74
p1729,2017,30,"Institute for Visualization and Interactive Systems, University of Stuttgart, Stuttgart, Germany",599c7a75601a182cd26b9d74
p0757,2017,30,"Institute for Computer Science and Business Information Systems, University of Duisburg-Essen, Essen, Germany",599c7a75601a182cd26b9d74
p2610,2017,30,"Institute for Visualization and Interactive Systems, University of Stuttgart, Stuttgart, Germany",599c7a75601a182cd26b9d74
p1361,2017,143,"University of Washington,",599c7a76601a182cd26b9eda
p1199,2017,143,"University of Washington,",599c7a76601a182cd26b9eda
p0649,2017,36,"University of California, Santa Barbara, United States",599c7a76601a182cd26ba4ba
p0282,2017,36,"Microsoft Research, Redmond, United States",599c7a76601a182cd26ba4ba
p2668,2017,36,"University of California, Santa Barbara, United States",599c7a76601a182cd26ba4ba
p2741,2016,9,University of Stuttgart,599c7b67601a182cd27340a3
p2497,2016,9,University of Stuttgart,599c7b67601a182cd27340a3
p2610,2016,9,University of Stuttgart,599c7b67601a182cd27340a3
p1450,2016,23,"Univ Stuttgart, Visualizat Res Ctr, Stuttgart, Germany",599c7b6f601a182cd273825f
p0424,2016,23,"Univ Stuttgart, Visualizat Res Ctr, Stuttgart, Germany",599c7b6f601a182cd273825f
p1850,2016,23,"Univ Stuttgart, Visualizat Res Ctr, Stuttgart, Germany",599c7b6f601a182cd273825f
p1220,2016,23,"King Abdullah Univ Sci & Technol, Thuwal, Saudi Arabia",599c7b6f601a182cd273825f
p0930,2016,23,"Univ Stuttgart, Visualizat Res Ctr, Stuttgart, Germany",599c7b6f601a182cd273825f
p2610,2016,23,"Univ Stuttgart, Visualizat Res Ctr, Stuttgart, Germany",599c7b6f601a182cd273825f
p0078,2017,35,"Microsoft Research, Redmond & University of Washington, Seattle, WA, USA",599c7b85601a182cd274430e
p1500,2017,35,"Microsoft Research, Redmond & University of Washington, Seattle, WA, USA",599c7b85601a182cd274430e
p0282,2017,35,"Microsoft Research, Redmond, WA, USA",599c7b85601a182cd274430e
p0493,2017,125,"Seoul National University, Seoul, Republic of Korea",599c7b87601a182cd2744edc
p2842,2017,125,"Seoul National University, Seoul, Republic of Korea",599c7b87601a182cd2744edc
p1076,2017,125,"Seoul National University, Seoul, Republic of Korea",599c7b87601a182cd2744edc
p1222,2017,125,"Seoul National University, Seoul, Republic of Korea",599c7b87601a182cd2744edc
p0282,2017,125,"Microsoft Research, Redmond, WA, USA",599c7b87601a182cd2744edc
p0272,2017,125,"Hankuk University of Foreign Studies, Yongin-si, Gyeonggi-do, Republic of Korea",599c7b87601a182cd2744edc
p1282,2017,125,"Seoul National University, Seoul, Republic of Korea",599c7b87601a182cd2744edc
p0463,2017,24,"Monash University, Melbourne, VIC, Australia",599c7b89601a182cd2745525
p0232,2017,24,"Monash University, Melbourne, VIC, Australia",599c7b89601a182cd2745525
p2647,2017,24,"Monash University, Melbourne, VIC, Australia",599c7b89601a182cd2745525
p1501,2017,24,"Monash University, Melbourne, VIC, Australia",599c7b89601a182cd2745525
p1137,2017,44,"Seoul National University, Seoul, Republic of Korea",599c7b89601a182cd27457f4
p2377,2017,44,"Seoul National University, Seoul, Republic of Korea",599c7b89601a182cd27457f4
p0282,2017,44,"Microsoft Research, Redmond, WA, USA",599c7b89601a182cd27457f4
p1282,2017,44,"Seoul National University, Seoul, Republic of Korea",599c7b89601a182cd27457f4
p2970,2017,82,"University of Washington, Seattle, WA, USA",599c7b8a601a182cd2746288
p1440,2017,82,"University of Washington, Seattle, WA, USA",599c7b8a601a182cd2746288
p1228,2017,82,"University of Washington, Seattle, WA, USA",599c7b8a601a182cd2746288
p1199,2017,82,"University of Washington, Seattle, WA, USA",599c7b8a601a182cd2746288
p1440,2017,247,"University of Washington, Seattle, WA, USA",599c7b8a601a182cd27462fa
p3023,2017,247,"University of Washington, Seattle, WA, USA",599c7b8a601a182cd27462fa
p0635,2017,247,"University of Washington, Seattle, WA, USA",599c7b8a601a182cd27462fa
p2227,2017,247,"University of Washington, Seattle, WA, USA",599c7b8a601a182cd27462fa
p0786,2017,247,"University of Washington, Seattle, WA, USA",599c7b8a601a182cd27462fa
p0171,2017,247,"Tableau Research, Seattle, WA, USA",599c7b8a601a182cd27462fa
p1293,2017,247,"Tableau Software, Seattle, WA, USA",599c7b8a601a182cd27462fa
p0262,2017,247,"University of Washington, Seattle, WA, USA",599c7b8a601a182cd27462fa
p1199,2017,247,"University of Washington, Seattle, WA, USA",599c7b8a601a182cd27462fa
p1828,2017,49,"University of Washington, Seattle, WA, USA",599c7b8a601a182cd27463cd
p1199,2017,49,"University of Washington, Seattle, WA, USA",599c7b8a601a182cd27463cd
p0411,2017,136,"Georgia Institute of Technology, Atlanta, GA, USA",599c7b8a601a182cd2746755
p0282,2017,136,"Microsoft Research, Redmond, USA",599c7b8a601a182cd2746755
p1548,2017,136,"Georgia Institute of Technology, Atlanta, GA, USA",599c7b8a601a182cd2746755
p0631,2016,8,University of Stuttgart#TAB#,599c7c1a601a182cd2788c6c
p2121,2016,8,University of Stuttgart#TAB#,599c7c1a601a182cd2788c6c
p2499,2016,8,,599c7c1a601a182cd2788c6c
p2610,2016,8,University of Stuttgart#TAB#,599c7c1a601a182cd2788c6c
p2012,2017,1,"Univ Stuttgart, VISUS, Allmandring 19, Stuttgart, Germany",599c7c34601a182cd2793cbf
p2497,2017,1,"Univ Stuttgart, VISUS, Allmandring 19, Stuttgart, Germany",599c7c34601a182cd2793cbf
p2610,2017,1,"Univ Stuttgart, VISUS, Allmandring 19, Stuttgart, Germany",599c7c34601a182cd2793cbf
p0632,2017,11,"Univ Konstanz, Constance, Germany",599c7c34601a182cd2793cd4
p0808,2017,11,"Univ Konstanz, Constance, Germany",599c7c34601a182cd2793cd4
p2368,2017,11,"Siemens AG, Munich, Germany",599c7c34601a182cd2793cd4
p0506,2017,11,"Univ Konstanz, Constance, Germany",599c7c34601a182cd2793cd4
p1003,2017,11,"Univ Konstanz, Constance, Germany",599c7c34601a182cd2793cd4
p0526,2016,7,"University of Konstanz, Germany",59a13f620cf2cd7200e4036f
p1662,2016,7,"University of Konstanz, Germany",59a13f620cf2cd7200e4036f
p0959,2016,7,"University of Konstanz, Germany",59a13f620cf2cd7200e4036f
p0506,2016,7,"University of Konstanz, Germany",59a13f620cf2cd7200e4036f
p1406,2016,2,"University of Konstanz, Germany",59a13f6c0cf2cd7200e40373
p0632,2016,2,"University of Konstanz, Germany",59a13f6c0cf2cd7200e40373
p0808,2016,2,"University of Konstanz, Germany",59a13f6c0cf2cd7200e40373
p0506,2016,2,"University of Konstanz, Germany",59a13f6c0cf2cd7200e40373
p2579,2017,0,State Key Laboratory of CAD & CGZhejiang UniversityChina,59ae3c022bbe271c4c71c7d6
p2541,2017,0,State Key Laboratory of CAD & CGZhejiang UniversityChina,59ae3c022bbe271c4c71c7d6
p3005,2017,0,State Key Laboratory of CAD & CGZhejiang UniversityChina,59ae3c022bbe271c4c71c7d6
p0278,2017,0,State Key Laboratory of CAD & CGZhejiang UniversityChina,59ae3c022bbe271c4c71c7d6
p2949,2017,0,Corresponding author. .,59ae3c022bbe271c4c71c7d6
p2893,2017,16,"Nanyang Technol Univ, Singapore, Singapore",59ae3c022bbe271c4c71cbdc
p2856,2017,16,"Nanyang Technol Univ, Singapore, Singapore",59ae3c022bbe271c4c71cbdc
p1401,2017,16,"Zhejiang Univ, Hangzhou, Zhejiang, Peoples R China",59ae3c022bbe271c4c71cbdc
p1232,2017,16,"Zhejiang Univ, Hangzhou, Zhejiang, Peoples R China",59ae3c022bbe271c4c71cbdc
p2573,2017,16,"Michigan State Univ, Dept Commun, E Lansing, MI 48824 USA",59ae3c022bbe271c4c71cbdc
p2949,2017,16,"Zhejiang Univ, Hangzhou, Zhejiang, Peoples R China",59ae3c022bbe271c4c71cbdc
p2778,2017,16,"Zhejiang Univ, Hangzhou, Zhejiang, Peoples R China",59ae3c022bbe271c4c71cbdc
p1812,2017,25,"Univ Konstanz, Constance, Germany",59ae3c262bbe271c4c71ea2b
p0157,2017,25,"Univ Konstanz, Constance, Germany",59ae3c262bbe271c4c71ea2b
p2742,2017,25,"Univ Gottingen, Gottingen, Germany",59ae3c262bbe271c4c71ea2b
p1909,2017,25,"Univ Konstanz, Constance, Germany",59ae3c262bbe271c4c71ea2b
p1453,2017,25,"Univ Konstanz, Constance, Germany",59ae3c262bbe271c4c71ea2b
p0506,2017,25,"Univ Konstanz, Constance, Germany",59ae3c262bbe271c4c71ea2b
p0232,2018,212,Harvard University,59ae0cda0cf284510fa8b3ea
p2282,2018,212,Harvard University,59ae0cda0cf284510fa8b3ea
p1299,2018,212,Harvard University,59ae0cda0cf284510fa8b3ea
p1790,2018,212,Monash University,59ae0cda0cf284510fa8b3ea
p0992,2018,212,Harvard University,59ae0cda0cf284510fa8b3ea
p1361,2018,56,University of Washington,59ae0cda0cf284510fa8b41e
p0143,2018,56,Universidad Católica San Pablo,59ae0cda0cf284510fa8b41e
p1199,2018,56,University of Washington,59ae0cda0cf284510fa8b41e
p2949,2018,63,State Key Lab of CAD & CGZhejiang University,59ae0cda0cf284510fa8b425
p1232,2018,63,State Key Lab of CAD & CGZhejiang University,59ae0cda0cf284510fa8b425
p2882,2018,63,State Key Lab of CAD & CGZhejiang University,59ae0cda0cf284510fa8b425
p0378,2018,63,State Key Lab of CAD & CGZhejiang University,59ae0cda0cf284510fa8b425
p1475,2018,63,State Key Lab of CAD & CGZhejiang University,59ae0cda0cf284510fa8b425
p1240,2018,63,State Key Lab of CAD & CGZhejiang University,59ae0cda0cf284510fa8b425
p1069,2018,63,Department of Physical EducationCollege of EducationZhejiang University,59ae0cda0cf284510fa8b425
p1939,2018,50,John A. Paulson School of Engineering and Applied SciencesHarvard University,59ae0cda0cf284510fa8b42c
p0232,2018,50,John A. Paulson School of Engineering and Applied SciencesHarvard University,59ae0cda0cf284510fa8b42c
p1075,2018,50,Independent scholar,59ae0cda0cf284510fa8b42c
p2348,2018,50,"Disney Research, Zürich",59ae0cda0cf284510fa8b42c
p1724,2018,50,"Disney Research, Zürich",59ae0cda0cf284510fa8b42c
p0992,2018,50,John A. Paulson School of Engineering and Applied SciencesHarvard University,59ae0cda0cf284510fa8b42c
p1055,2018,24,"School of Software, Tsinghua National Laboratory for Information Science and Technology, Tsinghua University, Beijing, China",59cb0d6c0cf23f44bec68cab
p2949,2018,24,"State Key Lab of CAD & CG, Zhejiang University, Zhejiang Sheng, China",59cb0d6c0cf23f44bec68cab
p1570,2018,24,"School of Software, Tsinghua National Laboratory for Information Science and Technology, Tsinghua University, Beijing, China",59cb0d6c0cf23f44bec68cab
p2778,2018,24,"State Key Lab of CAD & CG, Zhejiang University, Zhejiang Sheng, China",59cb0d6c0cf23f44bec68cab
p2949,2018,52,"State Key Lab of CAD&CG, Zhejiang University, Hangzhou, Zhejiang, China",59ec02d10cf22f5df7319aad
p3062,2018,52,"Hong Kong University of Science and Technology, Hong Kong",59ec02d10cf22f5df7319aad
p0935,2018,52,"Zhejiang University of Technology, Hangzhou, Zhejiang, China",59ec02d10cf22f5df7319aad
p2855,2018,52,"State Key Lab of CAD&CG, Zhejiang University, Hangzhou, Zhejiang, China",59ec02d10cf22f5df7319aad
p1941,2018,52,"College of Design and Innovation, Tongji University, Shanghai, China",59ec02d10cf22f5df7319aad
p2418,2018,52,"School of Software, Tsinghua University, Beijing, China",59ec02d10cf22f5df7319aad
p2791,2018,52,"Microsoft Research, Beijing, China",59ec02d10cf22f5df7319aad
p2228,2015,18,,5a260c2817c44a4ba8a2392a
p0282,2015,18,,5a260c2817c44a4ba8a2392a
p0232,2015,18,,5a260c2817c44a4ba8a2392a
p2341,2015,18,,5a260c2817c44a4ba8a2392a
p2154,2015,18,,5a260c2817c44a4ba8a2392a
p0120,2015,18,,5a260c2817c44a4ba8a2392a
p2512,2015,18,,5a260c2817c44a4ba8a2392a
p0795,2015,18,,5a260c2817c44a4ba8a2392a
p1622,2015,18,,5a260c2817c44a4ba8a2392a
p2596,2015,18,,5a260c2817c44a4ba8a2392a
p1457,2015,18,,5a260c2817c44a4ba8a2392a
p2500,2015,18,,5a260c2817c44a4ba8a2392a
p2037,2015,18,,5a260c2817c44a4ba8a2392a
p1875,2015,18,,5a260c2817c44a4ba8a2392a
p2744,2017,19,"Swedish E Sci Res Ctr, Linkoping, Sweden",5a260c2e17c44a4ba8a23ea7
p0232,2017,19,"Univ Edinburgh, Edinburgh, Midlothian, Scotland",5a260c2e17c44a4ba8a23ea7
p0714,2017,19,"Univ Paris Sud, LRI, INRIA, Orsay, France",5a260c2e17c44a4ba8a23ea7
p2051,2017,19,"Linkoping Univ, Dept Comp & Informat Sci, S-58183 Linkoping, Sweden",5a260c2e17c44a4ba8a23ea7
p2049,2017,8,"University of Stuttgart, Stuttgart, Germany",5a260c3517c44a4ba8a24ca8
p0427,2017,8,"University of Stuttgart, Stuttgart, Germany",5a260c3517c44a4ba8a24ca8
p0930,2017,8,"University of Stuttgart, Stuttgart, Germany",5a260c3517c44a4ba8a24ca8
p0530,2017,8,"University of Stuttgart, Stuttgart, Germany",5a260c3517c44a4ba8a24ca8
p2610,2017,8,"University of Stuttgart, Stuttgart, Germany",5a260c3517c44a4ba8a24ca8
p1567,2017,34,"Software Composition Group, University of Bern, Switzerland",5a260c3517c44a4ba8a24cb5
p1301,2017,34,"Software Composition Group, University of Bern, Switzerland",5a260c3517c44a4ba8a24cb5
p1822,2017,34,"Software Composition Group, University of Bern, Switzerland",5a260c3517c44a4ba8a24cb5
p0482,2017,34,"Data Analysis and Visualization Group, University of Konstanz, Germany",5a260c3517c44a4ba8a24cb5
p1915,2017,34,"Data Analysis and Visualization Group, University of Konstanz, Germany",5a260c3517c44a4ba8a24cb5
p2020,2017,34,"Data Analysis and Visualization Group, University of Konstanz, Germany",5a260c3517c44a4ba8a24cb5
p1820,2017,34,"Data Analysis and Visualization Group, University of Konstanz, Germany",5a260c3517c44a4ba8a24cb5
p0506,2017,34,"Universitat Konstanz, Konstanz, Baden-WÃ¼rttemberg, DE",5a260c3517c44a4ba8a24cb5
p0636,2017,132,,5a260c5717c44a4ba8a29079
p1864,2017,132,,5a260c5717c44a4ba8a29079
